"OBJECTNUMB,N,19,11","NAMEOBJECT,C,50","NAMEREGION,C,50","NAMEDISTR,C,50","NAMESETTLE,C,50","XCOORD,N,19,11","YCOORD,N,19,11"
"69262,00000000000","""Быт-94""",Гомельская обл.,Гомельский р-н,д. Грабовка,"52,17247486390","31,12469907730"
"69263,00000000000","""Радуга"" НПО ""Сейсмотехника""",Гомельская обл.,Гомельский р-н,д. Новые Дятловичи,"52,16998276280","30,91113694810"
"69264,00000000000","""Холмы 94""",Гомельская обл.,Гомельский р-н,п. Холмы,"52,16852096090","31,13452855670"
"69267,00000000000","""Диколовка-2""",Гомельская обл.,Гомельский р-н,д. Диколовка,"52,14835852650","31,10553659480"
"69268,00000000000","""Диколовка-1""",Гомельская обл.,Гомельский р-н,д. Диколовка,"52,13603048750","31,11848593320"
"85826,00000000000","""Березка-17""",Гомельская обл.,Гомельский р-н,д. Марковичи,"52,12940554180","31,14987921950"
"69271,00000000000","""Сосновый Бор-2""",Гомельская обл.,Гомельский р-н,д. Марковичи,"52,12913830800","31,15957913370"
"69272,00000000000","""Сосновый бор-1""",Гомельская обл.,Гомельский р-н,д. Марковичи,"52,12259203020","31,14444996280"
"69273,00000000000","""Родник"" Гомельского района",Гомельская обл.,Гомельский р-н,д. Марковичи,"52,11660173040","31,13660557870"
"69274,00000000000","""Дружба 80""",Гомельская обл.,Гомельский р-н,д. Марковичи,"52,11379668080","31,13846286170"
"69275,00000000000","""Родник"" кооперативного института",Гомельская обл.,Гомельский р-н,д. Терюха,"52,10614610940","31,13439405490"
"69276,00000000000","""Белоруснефть""",Гомельская обл.,Гомельский р-н,д. Гадичево,"52,09801772000","31,14699491320"
"85807,00000000000","""Строитель-3"" д.Новая Гута",Гомельская обл.,Гомельский р-н,аг. Новая Гута,"52,09947130830","30,95467224320"
"69278,00000000000","""Солнышко""",Гомельская обл.,Гомельский р-н,аг. Новая Гута,"52,09746799130","30,95175607430"
"69279,00000000000","""Тепловик-2008""",Гомельская обл.,Гомельский р-н,аг. Новая Гута,"52,09254046930","30,95013903540"
"69280,00000000000","""Южный-92""",Гомельская обл.,Гомельский р-н,д. Гадичево,"52,09009649090","31,15347747880"
"85823,00000000000","""Лесная поляна 97""",Гомельская обл.,Гомельский р-н,д. Семёновка,"52,09086275070","31,02022316630"
"69283,00000000000","""Зеленый луг-2""",Гомельская обл.,Гомельский р-н,д. Грабовка,"52,19053055900","31,11639838160"
"69284,00000000000","""Цветущий сад-2""",Гомельская обл.,Гомельский р-н,аг. Новая Гута,"52,09480769090","30,95077485040"
"69285,00000000000","""Автомобилист"" д.Шутовка",Гомельская обл.,Гомельский р-н,д. Шутовка,"52,20265309740","31,02349089310"
"69286,00000000000","""Березка-3""",Гомельская обл.,Гомельский р-н,д. Грабовка,"52,17932403730","31,11600967260"
"69287,00000000000","""Борец-1""",Гомельская обл.,Гомельский р-н,п. Борец,"52,29579698010","30,94223365210"
"69288,00000000000","""Василек-Терюха""",Гомельская обл.,Гомельский р-н,д. Терюха,"52,21026708580","31,02488786630"
"69289,00000000000","""Весна-80""",Гомельская обл.,Гомельский р-н,п. Каролин,"52,19826648260","31,04467901750"
"69290,00000000000","""Горизонт"" Гомельского завода ""Стройдетали""",Гомельская обл.,Гомельский р-н,п. Межи,"52,21320974460","30,73306382110"
"69291,00000000000","""Днепровские дали КБСП""",Гомельская обл.,Гомельский р-н,п. Дубовец,"52,24794532340","30,57061589730"
"69292,00000000000","""Журавинка-Лесная""",Гомельская обл.,Гомельский р-н,д. Грабовка,"52,19172841620","31,11012304090"
"69293,00000000000","""Журавинка"" ДСПМК-51",Гомельская обл.,Гомельский р-н,п. Баштан,"52,19485690380","31,11516497000"
"69294,00000000000","""Здоровье Б.С.М.П""",Гомельская обл.,Гомельский р-н,аг. Бобовичи,"52,30676638440","30,92071187430"
"81510,00000000000","""Зеленый луг"" д.Калинино",Гомельская обл.,Гомельский р-н,п. Калинино,"52,27614285610","31,01859047550"
"85818,00000000000","""Калинино-2""",Гомельская обл.,Гомельский р-н,п. Калинино,"52,27386108590","31,05913489740"
"69297,00000000000","""Колос"" Гомельского района",Гомельская обл.,Гомельский р-н,п. Калинино,"52,27726090050","31,02139176790"
"85801,00000000000","""Лесная поляна""",Гомельская обл.,Гомельский р-н,п. Куты,"52,29188234550","31,01111649600"
"69299,00000000000","""Надежда""",Гомельская обл.,Гомельский р-н,п. Куты,"52,29768945690","31,01357137610"
"69300,00000000000","""Полет-3 Куты""",Гомельская обл.,Гомельский р-н,п. Куты,"52,28982263730","31,01627269620"
"69302,00000000000","""Энергетик""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,44506889970","31,09052734270"
"69303,00000000000","""Центральный-1""",Гомельская обл.,Гомельский р-н,п. Будатин,"52,47522018100","31,10386712380"
"69304,00000000000","""Усход Рандовский""",Гомельская обл.,Гомельский р-н,д. Рандовка,"52,43337104420","30,79726892050"
"69305,00000000000","""Сосновка-2""",Гомельская обл.,Гомельский р-н,д. Уза,"52,36695550890","30,88299343700"
"69306,00000000000","""Разведчик""",Гомельская обл.,Гомельский р-н,д. Цыкуны,"52,32966323170","30,81080707810"
"69307,00000000000","""Поляна""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,45568200710","31,08988412550"
"69309,00000000000","""Нефтяник""",Гомельская обл.,Гомельский р-н,д. Цыкуны,"52,33189322250","30,80628061790"
"69310,00000000000","""Мотор""",Гомельская обл.,Гомельский р-н,п. Чёнки,"52,32639650820","30,96437427550"
"69311,00000000000","""Мичуринец-69""",Гомельская обл.,Гомельский р-н,д. Цыкуны,"52,32712963200","30,81538530710"
"81500,00000000000","""Гальное""",Гомельская обл.,Гомельский р-н,п. Победа,"52,38743926380","31,06210789650"
"69312,00000000000","""Колос-1""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,44378261920","31,08311981590"
"72666,00000000000","""Кленки-2""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,44526889220","31,08287602890"
"81512,00000000000","""Цветок-1""",Гомельская обл.,Гомельский р-н,п. Чёнки,"52,31905101180","30,95226813410"
"72640,00000000000","""Ипуть-2"" Гомельского райисполкома",Гомельская обл.,Гомельский р-н,п. Ильич,"52,43369536360","31,07483645810"
"69315,00000000000",имени космонавта Комарова,Гомельская обл.,Гомельский р-н,д. Цыкуны,"52,33260695850","30,81279517850"
"81508,00000000000","""Красная ягода""",Гомельская обл.,Гомельский р-н,д. Новая Буда,"52,39999876250","30,77474084430"
"81517,00000000000","""Радуга""",Гомельская обл.,Гомельский р-н,д. Цыкуны,"52,32008399830","30,80471595070"
"72704,00000000000","""Березки-1""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,47074264490","31,10141911900"
"85825,00000000000","""Березка-91""",Гомельская обл.,Гомельский р-н,п. Медвежий Лог,"52,38902405980","31,18649266150"
"69318,00000000000","""Ясная поляна""",Гомельская обл.,Гомельский р-н,п. Борец,"52,30218294030","30,94965085390"
"69319,00000000000","""Скиток-1""",Гомельская обл.,Гомельский р-н,д. Скиток,"52,25797732580","30,90253580960"
"69320,00000000000","""Мечта"" д.Скиток",Гомельская обл.,Гомельский р-н,д. Скиток,"52,27402638100","30,91029343490"
"69321,00000000000","""Автомобилист-2""",Гомельская обл.,Гомельский р-н,аг. Бобовичи,"52,33977028090","30,85060717190"
"69322,00000000000","""Жигули""",Гомельская обл.,Гомельский р-н,аг. Бобовичи,"52,31314016260","30,92183075890"
"69202,00000000000","""Белый берег-1""",Гомельская обл.,Гомельский р-н,д. Долголесье,"52,24164510830","30,58036351270"
"69324,00000000000","""Борец-3""",Гомельская обл.,Гомельский р-н,п. Борец,"52,29946934530","30,94365324740"
"69325,00000000000","""Борец-2""",Гомельская обл.,Гомельский р-н,п. Борец,"52,29626742100","30,95341885640"
"69327,00000000000","""Сокол-Сож""",Гомельская обл.,Гомельский р-н,д. Новые Терешковичи,"52,21011444550","30,94459092530"
"69241,00000000000","""Теплоэнергетик-2008""",Гомельская обл.,Гомельский р-н,д. Терюха,"52,10411436490","31,12076941350"
"69329,00000000000","""Боровинка-Терюха""",Гомельская обл.,Гомельский р-н,д. Терюха,"52,20271136730","31,01502193030"
"69330,00000000000","""Венера""",Гомельская обл.,Гомельский р-н,д. Рандовка,"52,43604037030","30,78821344990"
"69331,00000000000","""Диколовка-3""",Гомельская обл.,Гомельский р-н,д. Диколовка,"52,14780664180","31,10857292480"
"69332,00000000000","""Дачный"" Новобелицкого района",Гомельская обл.,Гомельский р-н,д. Зябровка,"52,36684404780","31,06819563210"
"85830,00000000000","""Зодиак-Випра""",Гомельская обл.,Гомельский р-н,п. Пионер,"52,39828454380","30,77037086940"
"69334,00000000000","""Зодчий""",Гомельская обл.,Гомельский р-н,д. Чкалово,"52,25499947110","30,84157118410"
"72641,00000000000","""Ипуть-3""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,43096639580","31,07525848220"
"81506,00000000000","""Ипуть-Кленки""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,44112569160","31,07691210650"
"69338,00000000000","""Поляна-2""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,45201517570","31,09184579360"
"81507,00000000000","""Зеленая поляна-2""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,44126605410","31,08571851270"
"69339,00000000000","""Незабудка""",Гомельская обл.,Гомельский р-н,п. Будатин,"52,44076426840","31,09032038930"
"69340,00000000000","""Сосна""",Гомельская обл.,Гомельский р-н,п. Будатин,"52,44645815820","31,10266092970"
"69341,00000000000","""Калинино""",Гомельская обл.,Гомельский р-н,п. Калинино,"52,27315127030","31,05447744460"
"69298,00000000000","""Лесная поляна-М""",Гомельская обл.,Гомельский р-н,п. Куты,"52,29197695210","31,01355038740"
"85813,00000000000","""Лисички"" Гомельского района",Гомельская обл.,Гомельский р-н,п. Коренёвка,"52,37671784540","31,06376927610"
"69074,00000000000","""Мелиоратор"" Гомельского района",Гомельская обл.,Гомельский р-н,п. Калинино,"52,27837749550","31,04018148510"
"69344,00000000000","""Литейщик""",Гомельская обл.,Гомельский р-н,д. Цыкуны,"52,33443754530","30,81284148470"
"69345,00000000000","""Сады""",Гомельская обл.,Гомельский р-н,д. Прибор,"52,40474509220","30,77340615090"
"69347,00000000000","""Лянок""",Гомельская обл.,Гомельский р-н,д. Новые Дятловичи,"52,17977394010","30,92009005290"
"69348,00000000000","""Стоматолог""",Гомельская обл.,Гомельский р-н,д. Терюха,"52,20438446550","31,01757042700"
"69349,00000000000","""Молочник""",Гомельская обл.,Гомельский р-н,д. Шутовка,"52,20521939080","31,01612921700"
"69350,00000000000","""Наладчик-2""",Гомельская обл.,Гомельский р-н,д. Плёсы,"52,45436657000","31,06868640010"
"69352,00000000000","""Лесное"" ОАО ""Молочные продукты""",Гомельская обл.,Гомельский р-н,д. Чкалово,"52,26579564390","30,85314121660"
"69353,00000000000","""Полесье""",Гомельская обл.,Гомельский р-н,д. Скиток,"52,28993504060","30,93265707890"
"69354,00000000000","""Полет""",Гомельская обл.,Гомельский р-н,д. Скиток,"52,29222119080","30,93205156280"
"81505,00000000000","""Березки""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,47709744430","31,10846410620"
"72735,00000000000","""Ромашка-2""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,47328789760","31,10639724790"
"69356,00000000000","""ПОПЛАВ""",Гомельская обл.,Гомельский р-н,п. Будатин,"52,47245369470","31,10456765710"
"69357,00000000000","""Ручеек""",Гомельская обл.,Гомельский р-н,д. Цыкуны,"52,22406515340","31,11621805360"
"69358,00000000000","""Химик-2"" Гомельского района",Гомельская обл.,Гомельский р-н,д. Цыкуны,"52,33385194930","30,81007231570"
"69359,00000000000","НОД-4 ""Сож-Плесы-1""",Гомельская обл.,Гомельский р-н,д. Плёсы,"52,45557840020","31,06937662010"
"69360,00000000000","""СОК Строитель""",Гомельская обл.,Гомельский р-н,д. Цыкуны,"52,33496147840","30,81219561500"
"85996,00000000000","""Приозерный-ГЗПД""",Гомельская обл.,Гомельский р-н,д. Новые Дятловичи,"52,19991816350","30,90067233420"
"69363,00000000000","""Уть-1""",Гомельская обл.,Гомельский р-н,д. Новая Бухаловка,"52,28068675870","30,96806107170"
"69364,00000000000","""Терюха-1""",Гомельская обл.,Гомельский р-н,д. Шутовка,"52,20353226910","31,01813295180"
"69365,00000000000","""Якорь""",Гомельская обл.,Гомельский р-н,д. Контакузовка,"52,31591890090","31,11955066360"
"85821,00000000000","""Путеец"" Гомельского района",Гомельская обл.,Гомельский р-н,д. Рандовка,"52,41541756160","30,82455784610"
"69368,00000000000","""Сож"" совхоза-комбината ""Сож""",Гомельская обл.,Гомельский р-н,д. Новая Гута,"52,09424797340","30,94366074000"
"69369,00000000000","""Теремок"" механизированной колонны 148",Гомельская обл.,Гомельский р-н,п. Межи,"52,20862413810","30,73322709120"
"69371,00000000000","""Ветеранов войны и труда""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,47236371770","31,11974708570"
"69060,00000000000","""Металлург-2""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,47145561920","31,10421406930"
"69314,00000000000","""Ипуть"" Гомельского района",Гомельская обл.,Гомельский р-н,д. Романовичи,"52,43288514770","31,09021752350"
"69351,00000000000","""Озерное""",Гомельская обл.,Гомельский р-н,аг. Бобовичи,"52,30995913600","30,92973178700"
"85809,00000000000","""Строитель"" Гомельского района",Гомельская обл.,Гомельский р-н,аг. Бобовичи,"52,30798348860","30,92420487390"
"81511,00000000000","""Полет-2"" войсковой части 65358",Гомельская обл.,Гомельский р-н,д. Скиток,"52,29112597380","30,92970336470"
"81501,00000000000","""Ипуть-5""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,41694332540","31,07914217610"
"69081,00000000000","""Ипуть-4""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,43477617310","31,07404512410"
"85817,00000000000","""Глобус-84""",Гомельская обл.,Гомельский р-н,д. Грабовка,"52,19331813520","31,11285843280"
"85816,00000000000","""Молочник-2""",Гомельская обл.,Гомельский р-н,п. Каралин,"52,19800216880","31,03971832840"
"72639,00000000000","""Ипуть-1""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,43237462720","31,07511733260"
"81518,00000000000","""Сож-83""",Гомельская обл.,Гомельский р-н,аг. Бобовичи,"52,29358827260","30,91473338140"
"72611,00000000000","""Сож""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,44528564290","31,07456357940"
"81504,00000000000","""Урожай-1""",Гомельская обл.,Гомельский р-н,п. Будатин,"52,44660594430","31,09826113790"
"69328,00000000000","""Кристалл-1""",Гомельская обл.,Гомельский р-н,п. Каралин,"52,19848763810","31,03852426080"
"69213,00000000000","""Строитель-5""",Гомельская обл.,Гомельский р-н,д. Грабовка,"52,19183253010","31,11982582860"
"69119,00000000000","""Соколка"" д.Зябровка",Гомельская обл.,Гомельский р-н,д. Зябровка,"52,34122378210","31,20440299000"
"69326,00000000000","""Кристалл-4""",Гомельская обл.,Гомельский р-н,п. Борец,"52,29947434380","30,95517363280"
"91720,00000000000","""Жемчужная поляна""",Гомельская обл.,Гомельский р-н,г. Гомель,"52,45462818640","31,06089247900"
"93628,00000000000","""Городские дачи""",Гомельская обл.,Гомельский р-н,п. Ильич,"52,43631985780","31,07764546360"
"68715,00000000000","""Авиатор""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,50254155910","31,16987147080"
"68730,00000000000","""Аграрник-Рудня Споницкая""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,51979661820","31,17359365440"
"84166,00000000000","""Быстрый ручей""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,52141967300","31,18300486600"
"68723,00000000000","""Гидравлик""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,50333689920","31,17993094080"
"68727,00000000000","""Гидропривод-1""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,52106575770","31,20299293220"
"68716,00000000000","""Глобус""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,51495530610","31,18607021170"
"68724,00000000000","""Здоровье""",Гомельская обл.,Ветковский р-н,п. Поляновка,"52,52794356750","31,17627154980"
"68697,00000000000","""Зеленый бугорок""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,50202331420","31,17981564940"
"68718,00000000000","""Знамя"" Ветковский район",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,50250826340","31,16795168790"
"68709,00000000000","""Кировец""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,50936682350","31,17348766880"
"68707,00000000000","""Мечта (КСМ)""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,50511898800","31,18033390080"
"68722,00000000000","""Мечта-Руднянская""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,50872188440","31,17264392310"
"68726,00000000000","""Надежда""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,50132302540","31,18496808120"
"68705,00000000000","""Надежда зиповская""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,50418104380","31,17999557440"
"68728,00000000000","""Песчаный берег""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,52266241170","31,17954363800"
"68703,00000000000","""Портовик""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,49593706290","31,17214176510"
"68720,00000000000","""Присожский""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,51405013690","31,17712102930"
"68713,00000000000","""Руднянский авторемонтник""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,50301358010","31,17232073570"
"68729,00000000000","""Руднянский водоканал""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,50065182990","31,18337165120"
"68714,00000000000","""Руднянский печатник""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,49988824690","31,18173939860"
"68698,00000000000","""Руднянский строитель""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,49949602100","31,18388295730"
"68731,00000000000","""Рудня-Россольное""",Гомельская обл.,Ветковский р-н,г. Ветка,"52,53005027250","31,17645844470"
"68732,00000000000","""Рудня-Сожская""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,51356151230","31,17506824480"
"68704,00000000000","""Сад""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,50233290940","31,18118760810"
"68719,00000000000","""Садовод"" Ветковского района",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,51275564790","31,16965728530"
"68701,00000000000","""Сож""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,52358653010","31,18910830510"
"68725,00000000000","""Солнечная поляна-Сож""",Гомельская обл.,Ветковский р-н,аг. Старое Село,"52,51952876010","31,14245067190"
"68699,00000000000","""Сосны""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,50118380260","31,18200711710"
"68712,00000000000","""Спартак-Рудня""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,49975820040","31,17924281430"
"68702,00000000000","""Споницкое""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,51546017430","31,17377220900"
"68711,00000000000","""Спонка""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,51398133300","31,17040645730"
"68721,00000000000","""Судостроитель""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,49917653400","31,17059506240"
"68710,00000000000","""Труд-Мечта""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,52286194800","31,19024437480"
"68717,00000000000","""Химик -Спонка""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,51465868460","31,18434264650"
"68700,00000000000","""Ясная поляна-Руднянская""",Гомельская обл.,Ветковский р-н,д. Рудня-Споницкая,"52,51327457950","31,17249113410"
"68671,00000000000","""АЛМАЗ Буда-Кошелевского района""",Гомельская обл.,Буда-Кошелевский р-н,п. Высокая Грива,"52,66411221530","30,68567059000"
"68659,00000000000",Василек,Гомельская обл.,Буда-Кошелевский р-н,д. Калинино,"52,58727664530","30,89749244260"
"68670,00000000000","""Весна ОАО ""Электроаппаратура""",Гомельская обл.,Буда-Кошелевский р-н,п. Высокая Грива,"52,66194520840","30,68910216490"
"72763,00000000000",Дабрабыт-Восход,Гомельская обл.,Буда-Кошелевский р-н,д. Блюдница,"52,63359180260","30,79325857980"
"68677,00000000000",Дубок,Гомельская обл.,Буда-Кошелевский р-н,аг. Дуравичи,"52,69477362750","30,69029963620"
"68664,00000000000",Журбица,Гомельская обл.,Буда-Кошелевский р-н,д. Тихиничи,"52,60515555960","30,76147643020"
"68667,00000000000","""Зеленый остров""",Гомельская обл.,Буда-Кошелевский р-н,п. Зеленый Остров,"52,62709867880","30,74350566520"
"68665,00000000000",Искра,Гомельская обл.,Буда-Кошелевский р-н,п. Зеленый Остров,"52,61879387680","30,74444874280"
"68663,00000000000",Калинино,Гомельская обл.,Буда-Кошелевский р-н,д. Калинино,"52,59115649440","30,88551863470"
"68679,00000000000",Кленовица,Гомельская обл.,Буда-Кошелевский р-н,д. Кленовица,"52,60831874250","30,34272868630"
"68674,00000000000",Колледж,Гомельская обл.,Буда-Кошелевский р-н,г. Буда-Кошелево,"52,74284323670","30,54499949310"
"68660,00000000000",Лазурный,Гомельская обл.,Буда-Кошелевский р-н,д. Калинино,"52,58602062460","30,88730329410"
"68669,00000000000",Липа,Гомельская обл.,Буда-Кошелевский р-н,аг. Пенчин,"52,64602566340","30,67105163310"
"68673,00000000000",Надежда,Гомельская обл.,Буда-Кошелевский р-н,п. Чарот,"52,68069590880","30,64065094410"
"68662,00000000000",Огонек,Гомельская обл.,Буда-Кошелевский р-н,д. Калинино,"52,59329891710","30,89640983050"
"68666,00000000000",Особино,Гомельская обл.,Буда-Кошелевский р-н,д. Тихиничи,"52,61836097010","30,77599476210"
"68668,00000000000",Подшипниковец,Гомельская обл.,Буда-Кошелевский р-н,п. Радеево,"52,64892449590","30,67942394650"
"68675,00000000000",Политехник,Гомельская обл.,Буда-Кошелевский р-н,п. Крылов,"52,59071561030","30,29474716450"
"68661,00000000000",Рассвет,Гомельская обл.,Буда-Кошелевский р-н,д. Калинино,"52,58510256270","30,87602490820"
"68676,00000000000",Строитель,Гомельская обл.,Буда-Кошелевский р-н,д. Смычек,"52,58581219070","30,29197402060"
"72762,00000000000",Тихиничи,Гомельская обл.,Буда-Кошелевский р-н,аг. Коммунар,"52,63592928340","30,79927083930"
"68658,00000000000",Турист,Гомельская обл.,Буда-Кошелевский р-н,д. Калинино,"52,58239377210","30,88698200570"
"71106,00000000000","""Автомобилист-1""",Гомельская обл.,Мозырский р-н,д. Нижний Млынок,"51,88701822390","29,46075036300"
"71107,00000000000","""Автомобилист-2""",Гомельская обл.,Мозырский р-н,д. Костюковичи,"52,11310234030","29,01293982170"
"71105,00000000000","""Автомобилист-3""",Гомельская обл.,Мозырский р-н,д. Свириновка,"51,93855303350","29,06566489260"
"82915,00000000000","""Авторемонтник""",Гомельская обл.,Мозырский р-н,д. Костюковичи,"52,10847339240","29,04086288610"
"71070,00000000000","""Аист""",Гомельская обл.,Мозырский р-н,д. Великий Боков,"51,97251662480","29,14882730680"
"92970,00000000000","""Хуторок"" Мозырского района",Гомельская обл.,Мозырский р-н,д. Бибики,"51,97685705180","29,27941338940"
"71071,00000000000","""Боков""",Гомельская обл.,Мозырский р-н,д. Великий Боков,"51,97316490990","29,14319859380"
"71102,00000000000","""Борисковичи""",Гомельская обл.,Мозырский р-н,д. Борисковичи,"52,04806731740","29,12914737710"
"71093,00000000000","""Будауник""",Гомельская обл.,Мозырский р-н,аг. Большие Зимовищи,"52,00487582180","29,05757300310"
"71096,00000000000","""Весна""",Гомельская обл.,Мозырский р-н,д. Васьковка,"51,98288002570","29,05641038530"
"71091,00000000000","""Виктория""",Гомельская обл.,Мозырский р-н,аг. Большие Зимовищи,"52,01295525270","29,06456988900"
"71035,00000000000","""Витамин""",Гомельская обл.,Мозырский р-н,д. Митьки,"51,93672509730","29,31755949690"
"71036,00000000000","""Витамин-1""",Гомельская обл.,Мозырский р-н,д. Мерабель,"52,09412406030","29,11954963900"
"71112,00000000000","""Витамин-2""",Гомельская обл.,Мозырский р-н,д. Березовка,"51,94902593810","29,15567449350"
"71068,00000000000","""Восход-7""",Гомельская обл.,Мозырский р-н,д. Великий Боков,"51,97232406510","29,15418665610"
"71086,00000000000","""Гарант""",Гомельская обл.,Мозырский р-н,д. Лубня,"52,02047674310","29,35729507340"
"71072,00000000000","""Геофизик""",Гомельская обл.,Мозырский р-н,д. Березовка,"51,95696393720","29,15977121140"
"71074,00000000000","""Геофизик-2""",Гомельская обл.,Мозырский р-н,аг. Большие Зимовищи,"52,01025123370","29,04636482050"
"71062,00000000000","""Дружба-1""",Гомельская обл.,Мозырский р-н,д. Акулинка,"51,97728201860","29,37098496830"
"71045,00000000000","""Дружба-2""",Гомельская обл.,Мозырский р-н,г. Мозырь,"52,07591581650","29,25364733310"
"71080,00000000000","""Дубок""",Гомельская обл.,Мозырский р-н,д. Бибики,"51,97984314100","29,27896487210"
"71039,00000000000","""Дубрава-Костюковичи""",Гомельская обл.,Мозырский р-н,д. Костюковичи,"52,11305605410","29,02682177280"
"71097,00000000000","""Загоринское""",Гомельская обл.,Мозырский р-н,д. Загорины,"52,10565058960","29,12192815200"
"71079,00000000000","""Заречный""",Гомельская обл.,Мозырский р-н,д. Нагорные,"52,01965702000","29,33557767240"
"72773,00000000000","""Индустрия""",Гомельская обл.,Мозырский р-н,д. Великий Боков,"51,97226910920","29,15762567610"
"71055,00000000000","""Испытатель""",Гомельская обл.,Мозырский р-н,аг. Большие Зимовищи,"52,01685574560","29,05420091020"
"71032,00000000000","""Кабельщик-1""",Гомельская обл.,Мозырский р-н,д. Скрыгалов,"52,10719567030","28,79040747500"
"71033,00000000000","""Кабельщик-2""",Гомельская обл.,Мозырский р-н,д. Мерабель,"52,09914173620","29,13364855160"
"71057,00000000000","""Каменское""",Гомельская обл.,Мозырский р-н,д. Лубня,"52,03624159790","29,36774320240"
"71132,00000000000","""Колос""",Гомельская обл.,Мозырский р-н,д. Лучежевичи,"52,08981969220","29,16521025150"
"71121,00000000000","""Коммунальник-Боков""",Гомельская обл.,Мозырский р-н,д. Великий Боков,"51,98026724570","29,13884225560"
"71126,00000000000","""Коммунальник-Митьки""",Гомельская обл.,Мозырский р-н,д. Митьки,"51,93257091270","29,32125675970"
"71051,00000000000","""Комплект""",Гомельская обл.,Мозырский р-н,д. Лубня,"52,03406218510","29,35497976430"
"71099,00000000000","""Кооператор""",Гомельская обл.,Мозырский р-н,д. Васьковка,"51,97866363580","29,04492482420"
"71069,00000000000","""Криничка""",Гомельская обл.,Мозырский р-н,д. Великий Боков,"51,97260194760","29,15045828600"
"71073,00000000000","""Лесное""",Гомельская обл.,Мозырский р-н,д. Васьковка,"51,98223766080","29,06654497940"
"71085,00000000000","""Лубня""",Гомельская обл.,Мозырский р-н,д. Лубня,"52,02430365510","29,36352542830"
"71110,00000000000","""Лукоморье""",Гомельская обл.,Мозырский р-н,аг. Прудок,"52,06600824680","29,12550341170"
"71056,00000000000","""Лучежевичи""",Гомельская обл.,Мозырский р-н,д. Лучежевичи,"52,09368306000","29,15965221740"
"82914,00000000000","""Малая Петелица""",Гомельская обл.,Мозырский р-н,д. Скрыгалов,"52,11349562150","28,79687231290"
"71040,00000000000","""Малиновка""",Гомельская обл.,Мозырский р-н,д. Щекотова,"52,01937822230","29,10950006230"
"71058,00000000000","""Медик""",Гомельская обл.,Мозырский р-н,д. Лучежевичи,"52,09103602160","29,15675148000"
